idx	X	Y	component
1126	3056.085061347551	2216.309014247353	0
1127	3051.82529503871	2213.482779767449	0
1128	3051.814133140862	2213.4983489851	0
1129	3050.692979926733	2212.730699885711	0
1130	3050.675829420943	2212.716813013738	0
1131	3048.417789878103	2211.181916139933	0
1132	3048.427124808424	2211.18961084962	0
1133	3047.124020099997	2210.047304333028	0
1134	3048.283954901773	2211.199531293227	0
1135	3047.11442287586	2210.044281736479	0
1136	3047.08069325057	2210.04378099657	0
1137	3044.980950187437	2207.777870565124	0
1138	3044.955464960653	2207.792329901869	0
1139	3043.908592719346	2206.615451031096	0
1140	3044.954418955525	2207.766712277048	0
1141	3043.898498299044	2206.617129894552	0
1142	3043.90520452338	2206.621336195218	0
1143	3041.907919485465	2204.039655445436	0
1144	3041.891223810105	2204.104466109853	0
1145	3041.802147619135	2203.93080376569	0
1146	3041.902007384361	2204.027157644593	0
1147	3041.092445077842	2202.652692801073	0
1148	3040.964393672944	2202.595404728952	0
1149	3039.192708435111	2200.170386611062	0
1150	3041.10043300638	2202.667100530648	0
1151	3039.366920239676	2200.311310515488	0
1152	3039.369368553978	2200.318088370104	0
1153	3031.315368459735	2183.541077214853	0
1154	3030.525840863496	2183.497067356443	0
1155	3031.123885926183	2180.990224803164	0
1156	3031.316473268819	2183.533445746913	0
1157	3031.191283923377	2180.931242050825	0
1158	3031.188525963881	2180.934089838169	0
1159	3025.986072386315	2154.746696697357	0
1160	3223.124916874066	2215.990740421402	0
1161	3267.093424415257	2198.629151185846	0
1162	3025.984392938182	2154.744532002879	0
1163	3026.553642895936	2153.784084267421	0
1164	3026.553351096017	2153.789087854435	0
1165	3027.049445074458	2152.632832357521	0
1166	3027.012907221404	2152.637782020925	0
1167	3027.447628366413	2151.455032002667	0
1168	3027.044432227945	2152.63033791821	0
1169	3027.522518057827	2151.470502190478	0
1170	3027.522325036452	2151.466594622609	0
1171	3028.18994491392	2150.440943552799	0
1172	3028.168931841	2150.429565697576	0
1173	3029.565287241247	2148.390728900641	0
1174	3028.190782242757	2150.442588020899	0
1175	3029.589147603117	2148.413811177619	0
1176	3029.599140396357	2148.411743616838	0
1177	3029.835086221084	2147.220450114096	0
1178	3029.831026183315	2147.234067795147	0
1179	3032.784906849921	2144.767020004938	0
1180	3583.954408155509	2238.819729294581	0
1181	3403.85177213327	2433.43162263368	0
1182	3403.808300518895	2433.45400430572	0
1183	3402.207689379728	2438.923680160341	0
1184	3403.862193141837	2433.422967232957	0
1185	3402.46643306224	2438.722272616842	0
1186	3402.466433061761	2438.72227261772	0
1187	3400.359066534583	2442.530114653553	0
1188	3400.351148604053	2442.52709105741	0
1189	3399.514598538684	2444.117238152227	0
1190	3400.33778982811	2442.574444014514	0
1191	3399.563390117588	2444.086337021892	0
1192	3399.564222721211	2444.086632481778	0
1193	3387.430877429487	2474.72060684098	0
1194	3387.428740549648	2474.726046920695	0
1195	3379.246377156807	2500.740283595918	0
1196	3379.243932427188	2500.739722819474	0
1197	3377.926932388891	2503.843094608084	0
1198	3377.948398316134	2503.844618424358	0
1199	3377.065024531149	2505.606479829788	0
1200	3376.605301321258	2505.993173439961	0
1201	3375.560968728823	2507.682757583867	0
1202	3377.060102214452	2505.616247023649	0
1203	3376.676946487956	2506.93151711983	0
1204	3376.682581624636	2506.904722084751	0
1205	3375.698216267409	2508.275433611828	0
1206	3375.687904369296	2508.302437883407	0
1207	3373.669013979118	2513.504387956974	0
1208	3375.55126157735	2508.352385656086	0
1209	3373.198382116638	2513.9500439026	0
1210	3373.671973685202	2513.492485063885	0
1211	3373.159823962217	2514.652130143085	0
1212	3372.496693714022	2515.196640985645	0
1213	3372.249439402838	2516.098019044792	0
1214	3373.149439693798	2514.672402901094	0
1215	3372.281326298196	2516.089761114429	0
1216	3372.278961606401	2516.084098601919	0
1217	3371.805628686149	2517.240841298693	0
1218	3371.255660164978	2517.636972247861	0
1219	3368.777132585552	2521.361558539139	0
1220	3371.810363217099	2517.229262050315	0
1221	3369.732507779539	2520.572319601539	0
1222	3369.718153558094	2520.589757184425	0
1223	3369.596273057032	2521.802711738619	0
1224	3369.490418447877	2521.9723213837	0
1225	3368.948914571925	2523.310214864737	0
1226	3369.598949538963	2521.815776411852	0
1227	3369.120677272707	2523.105764207538	0
1228	3369.124345723141	2523.101648739359	0
1229	3366.076022222789	2528.011606068251	0
1230	3366.067897286192	2528.024432242471	0
1231	3364.930629153889	2529.134553387649	0
1232	3366.07602934129	2528.011609896351	0
1233	3365.126274126057	2528.97171666862	0
1234	3365.130815621023	2528.975556230181	0
1235	3357.237945949922	2536.637170668278	0
1236	3357.225399465759	2536.642387561828	0
1237	3355.332192525176	2538.520929214477	0
1238	3355.336185340634	2538.522129102658	0
1239	3355.331349249226	2538.216219282444	0
1240	3355.327400230661	2538.218141862668	0
1241	3350.369643189101	2540.673556276652	0
1242	3350.682942549626	2540.586294890471	0
1243	3350.71728060126	2541.418505401195	0
1244	3350.625469673577	2541.429206995372	0
1245	3349.97485043497	2540.901218856149	0
1246	3350.699703953112	2541.430888222321	0
1247	3350.051232427767	2540.794048589469	0
1248	3350.351968681862	2540.694548586383	0
1249	3344.865092802924	2542.270801902807	0
1250	3344.86247960913	2542.275603164786	0
1251	3341.556714450154	2542.177789389626	0
1252	3344.660143112974	2542.399440355575	0
1253	3341.572280824385	2542.257783577846	0
1254	3341.549293367592	2542.186156214021	0
1255	3340.376726315948	2542.031029361331	0
1256	3340.372571936792	2542.032603571126	0
1257	3334.579076257466	2541.314954113818	0
1258	3340.373457156945	2542.05870436629	0
1259	3334.566251073301	2541.316231926972	0
1260	3334.581202363015	2541.31267493331	0
1261	3275.516820513399	2482.866309328368	0
1262	3387.409665369726	2474.738644524959	0
1263	3355.813194112212	2374.726910529878	0
1264	3275.518317822382	2482.878185735415	0
1265	3275.6257535949	2481.609145957368	0
1266	3275.293731181544	2482.943858345679	0
1267	3275.73062973973	2481.162034716996	0
1268	3275.623583483035	2481.597883406364	0
1269	3269.641966136118	2415.187750994761	0
1270	3269.303902402125	2415.036548336346	0
1271	3266.738041502877	2415.338618730455	0
1272	3269.653845702735	2415.200797930197	0
1273	3267.209904711451	2414.866837757603	0
1274	3267.216402810608	2414.871284704051	0
1275	3242.22974590946	2387.843825900975	0
1276	3242.233209575372	2387.610850918592	0
1277	3239.392719829208	2389.131897892196	0
1278	3242.23237214907	2387.846267624711	0
1279	3240.967716022576	2387.619048503329	0
1280	3240.957691385009	2387.597812693658	0
1281	3210.796561471366	2335.515848081401	0
1282	3210.785202736112	2335.525211787335	0
1283	3210.050428870991	2334.223022849897	0
1284	3210.800352595378	2335.516862193458	0
1285	3210.03399739822	2334.232942218226	0
1286	3210.034339967293	2334.223903111442	0
1287	3186.187269348223	2277.649479341445	0
1288	3186.10985929565	2277.778009219109	0
1289	3185.993215980422	2277.680474702919	0
1290	3186.170329081952	2277.628091927667	0
1291	3184.328123952045	2271.574141651076	0
1292	3184.677446062332	2272.698088774368	0
1293	3183.610273323106	2269.78234755168	0
1294	3184.332589509782	2271.555521945005	0
1295	3183.775119831625	2269.956122007236	0
1296	3183.75226311173	2269.922793973955	0
1297	3177.366715335999	2248.221440630399	0
1298	3184.127028621447	2271.015770487361	0
1299	3182.599684629806	2268.379391868411	0
1300	3182.586432920501	2268.38427291766	0
1301	3180.139860557051	2261.540105671766	0
1302	3182.60051904494	2268.379904004516	0
1303	3180.173008721519	2261.557323069909	0
1304	3180.169790133854	2261.547298242035	0
1305	3179.473481700931	2259.605863521142	0
1306	3179.468528688877	2259.594922360136	0
1307	3178.215285943503	2254.726949820702	0
1308	3179.469490921089	2259.581885839365	0
1309	3178.961786896984	2257.609999814863	0
1310	3178.949328603753	2257.593942031855	0
1311	3178.477585946896	2255.829303301202	0
1312	3178.401874182977	2255.843685754792	0
1313	3178.170141101752	2254.569434035861	0
1314	3178.483150176724	2255.858241434042	0
1315	3178.17468944447	2254.547098967688	0
1316	3178.182362753061	2254.549240981866	0
1317	3177.374550448716	2248.337939056461	0
1318	3177.373070151387	2248.307811364821	0
1319	3171.335275463958	2231.199057849692	0
1320	3177.389556999221	2248.472608085219	0
1321	3172.858381082113	2230.788594479533	0
1322	3183.62044167253	2212.302262830246	0
1323	3180.357854682029	2219.206722441559	0
1324	3334.083018838097	2182.430663210613	0
1325	3063.816166272628	2185.131003613145	0
1326	3063.307439330603	2185.14880068648	0
1327	3060.272424695436	2184.870697834096	0
1328	3063.957801657856	2185.125189969008	0
1329	3060.46354621044	2184.853386167375	0
1330	3060.525601187729	2184.855316441784	0
1331	3030.192319488735	2181.288387056979	0
1332	3026.853035190758	2181.15835105768	0
1333	3007.803209765029	2169.158678204064	0
1334	3030.27254170185	2181.293828403431	0
1335	3008.560342480088	2169.353619033168	0
1336	3008.546368537219	2169.351021453489	0
1337	3006.694659094299	2167.328960309191	0
1338	3006.5900043873	2167.314211398472	0
1339	3005.806372572461	2166.218271847941	0
1340	3006.711195665538	2167.332159774796	0
1341	3005.845548096387	2166.237391449265	0
1342	3005.848960019854	2166.238548296408	0
1343	3019.33012150495	2154.970893607674	0
1344	3019.316274797199	2154.962308988608	0
1345	3023.474810364676	2154.314269146172	0
1346	3019.324004929288	2154.974562147407	0
1347	3023.812988367571	2154.377379970461	0
1348	3023.828796732231	2154.381532027023	0
1349	3025.950879453745	2154.747121439049	0
1350	3355.852567911069	2374.714199895378	0
1351	3269.711902568325	2415.137014413059	0
1352	3267.109948391629	2198.620433801578	0
1353	3269.835458665206	2197.546025964779	0
1354	3269.954841900919	2197.505832537722	0
1355	3272.890358429803	2196.380692352486	0
1356	3272.900744852904	2196.376883734755	0
1357	3278.663064819014	2194.288339886956	0
1358	3270.850253390554	2197.198309912194	0
1359	3273.540861688422	2196.169593570316	0
1360	3272.953261822412	2196.355044715253	0
1361	3275.777508315261	2195.282760155786	0
1362	3275.798487909768	2195.284172230177	0
1363	3278.880073497419	2194.213009177373	0
1364	3275.981030438427	2195.242589324271	0
1365	3278.758963987771	2194.247504135841	0
1366	3278.761923177722	2194.258524553499	0
1367	3279.281020608049	2194.065353290834	0
1368	3279.34907171566	2194.028407483553	0
1369	3279.286897482585	2194.061474087843	0
1370	3279.382965318578	2194.028331811825	0
1371	3282.531884875263	2193.010308238699	0
1372	3282.914010138884	2192.878206279474	0
1373	3284.979040176614	2192.106863095168	0
1374	3282.40182382619	2193.029559463956	0
1375	3284.627607029463	2192.172886413773	0
1376	3282.526213571155	2193.014385955075	0
1377	3289.764601367378	2190.818995029526	0
1378	3284.627310244242	2192.175451664687	0
1379	3286.453415489206	2191.547768281099	0
1380	3286.495888702018	2191.530953643309	0
1381	3288.407658271522	2190.972570812572	0
1382	3286.486460305505	2191.5396109579	0
1383	3288.84786385314	2190.834121372073	0
1384	3288.451100051695	2190.966890601311	0
1385	3289.758074770599	2190.82146649703	0
1386	3289.826704663282	2190.798880363525	0
1387	3292.032489154072	2190.221317517212	0
1388	3289.890886586105	2190.735523032762	0
1389	3293.069512016527	2189.731123369227	0
1390	3291.960347029906	2190.237389472091	0
1391	3298.460330557138	2188.579617102591	0
1392	3292.02804283363	2190.219165841884	0
1393	3294.659182273141	2189.471280391021	0
1394	3294.669006398702	2189.470679396443	0
1395	3296.946034834777	2189.028348732509	0
1396	3294.671650017872	2189.451323715966	0
1397	3297.094154446639	2189.012931935892	0
1398	3297.114259680019	2189.000010377408	0
1399	3298.466716283435	2188.575390271647	0
1400	3298.482098481299	2188.574822131597	0
1401	3300.460596155614	2188.098867122652	0
1402	3298.55194092531	2188.552531669373	0
1403	3300.657405091275	2188.06414301554	0
1404	3300.480273164519	2188.0971104051	0
1405	3302.423082585491	2187.640308392614	0
1406	3302.426422514155	2187.631432465668	0
1407	3306.201820444919	2186.701073487351	0
1408	3302.429000476017	2187.637818289534	0
1409	3306.179881270159	2186.718354967715	0
1410	3304.389668453176	2187.26569031153	0
1411	3307.766997066376	2186.449902184762	0
1412	3306.195666048476	2186.710892947363	0
1413	3307.956912814762	2186.358970324941	0
1414	3308.012050007013	2186.345929272211	0
1415	3309.993533513603	2185.916084935027	0
1416	3309.976068706268	2185.914722088052	0
1417	3311.873929553274	2185.555361420818	0
1418	3310.165565406946	2185.867979880442	0
1419	3313.193804475089	2185.629760010127	0
1420	3311.867146597947	2185.555937640233	0
1421	3313.772769221006	2185.195919527655	0
1422	3313.777536825675	2185.190105101725	0
1423	3315.708595976587	2184.832534144113	0
1424	3315.715925215948	2184.836361064838	0
1425	3317.515787901878	2184.561122784264	0
1426	3315.767664608809	2184.823614177639	0
1427	3319.365443282973	2184.380014533891	0
1428	3314.099266143056	2185.230196719635	0
1429	3320.200323910439	2184.6721655835	0
1430	3319.368365078298	2184.379928981676	0
1431	3320.835667630558	2184.513110949844	0
1432	3317.53355046555	2184.559278112004	0
1433	3321.678004628986	2183.877491779323	0
1434	3320.832266324183	2184.517663900229	0
1435	3322.46326791611	2183.757020807454	0
1436	3321.683087656997	2183.876701033245	0
1437	3323.496173029073	2183.635513084989	0
1438	3323.26806023001	2183.634747383272	0
1439	3324.629717745339	2183.459308047819	0
1440	3323.484725751157	2183.636363079661	0
1441	3324.882005404773	2183.418444393885	0
1442	3324.938567091364	2183.417861848593	0
1443	3329.994670511009	2182.758939389636	0
1444	3324.214966358426	2183.566689636415	0
1445	3328.244283514495	2183.176497435018	0
1446	3328.23693014944	2183.172626127187	0
1447	3330.425584033425	2182.987294604264	0
1448	3329.988410674731	2182.762212464461	0
1449	3330.889436751191	2182.80312504851	0
1450	3329.193756697928	2183.167986847782	0
1451	3267.434066618062	2198.518450954195	0
1452	3335.860029448205	2182.657510235046	0
1453	3332.95841524947	2182.682077637665	0
1454	3330.889589107172	2182.800793656425	0
1455	3333.985334156688	2182.299189275382	0
1456	3332.030835833541	2182.490212373561	0
1457	3334.121499744352	2182.279527624619	0
1458	3333.976507954227	2182.301254186634	0
1459	3336.254386254777	2182.152334477964	0
1460	3336.290289364313	2182.149649744566	0
1461	3337.269811147742	2181.971403384623	0
1462	3337.289762108635	2181.967962758265	0
1463	3343.115325527376	2181.892696002884	0
1464	3336.424069369226	2182.214527134116	0
1465	3355.484110528697	2181.960182938911	0
1466	3355.221553299314	2181.93655566113	0
1467	3343.970445472335	2181.905753593706	0
1468	3343.970445471336	2181.905753593689	0
1469	3343.448895190471	2180.968925392034	0
1470	3343.455469197982	2180.966597664375	0
1471	3348.976398638768	2180.401940035708	0
1472	3343.580472770323	2181.147082179062	0
1473	3349.455166814356	2180.611892073277	0
1474	3348.997330411861	2180.402816626456	0
1475	3350.245460143466	2180.251487632289	0
1476	3350.250028978111	2180.251977273414	0
1477	3351.41574617458	2179.882761001895	0
1478	3350.258589835601	2180.263128790077	0
1479	3351.432945748009	2179.888859364333	0
1480	3351.443801185398	2179.873520138829	0
1481	3368.354512137281	2180.53153073474	0
1482	3368.308949916572	2180.536426182122	0
1483	3362.884186064648	2181.549088131097	0
1484	3369.611593792137	2180.392083100052	0
1485	3365.362869813909	2181.446164347691	0
1486	3362.857318124371	2181.550690279044	0
1487	3348.721478718793	2182.287833566414	0
1488	3350.561515800745	2182.186527596681	0
1489	3401.776003216345	2181.15842692358	0
1490	3348.525506874568	2182.301010492361	0
1491	3348.329854069641	2182.252458279053	0
1492	3348.277746474749	2182.255950213219	0
1493	3362.505106339795	2182.21991507437	0
1494	3362.44070679674	2182.223550941331	0
1495	3380.094011783031	2181.899347061928	0
1496	3363.521654370055	2182.19972138305	0
1497	3381.46458588279	2181.869736250722	0
1498	3380.103397593275	2181.899046793315	0
1499	3384.46199932902	2181.840042515342	0
1500	3384.397775419285	2181.843133346464	0
1501	3392.933182182649	2181.763992153073	0
1502	3395.077764555223	2181.653593999363	0
1503	3397.644370421733	2181.675170412397	0
1504	3393.023042899901	2181.760728102424	0
1505	3396.524767087913	2181.730312467404	0
1506	3396.532145957367	2181.730371853191	0
1507	3399.633651259332	2181.771217161165	0
1508	3399.082566911037	2181.647472365839	0
1509	3407.109717111111	2181.820554073671	0
1510	3399.619886795551	2181.771381036594	0
1511	3402.169667853418	2181.805379309848	0
1512	3400.449925513052	2181.74477855966	0
1513	3405.900169598623	2181.974102152655	0
1514	3402.218967376348	2181.797381726645	0
1515	3404.90592905665	2181.8756940033	0
1516	3404.881968333279	2181.874892669584	0
1517	3424.12937839029	2182.437984945052	0
1518	3424.182692075449	2182.443426337028	0
1519	3431.102149225693	2182.766963891996	0
1520	3426.388170221709	2182.270933026963	0
1521	3431.96341019614	2182.701139889886	0
1522	3431.159590393166	2182.763437992194	0
1523	3433.632808905797	2182.871405872571	0
1524	3433.84084624971	2182.88585934333	0
1525	3434.53548897201	2182.874861148096	0
1526	3433.63662619851	2182.871477882358	0
1527	3437.496874749962	2183.064901180272	0
1528	3437.503752071652	2183.068089593557	0
1529	3441.65063707044	2183.362402105381	0
1530	3438.070346341234	2183.045829500937	0
1531	3442.432277944874	2183.34185743853	0
1532	3441.643377254806	2183.361873668103	0
1533	3443.944106013547	2183.509378571906	0
1534	3443.974632284137	2183.516336149038	0
1535	3446.055596972304	2183.696793134977	0
1536	3446.293209782482	2183.804032289033	0
1537	3446.568407071536	2183.688996845188	0
1538	3446.052295831557	2183.696518309467	0
1539	3448.355890258772	2183.941784838742	0
1540	3448.347493180881	2183.943186088092	0
1541	3455.026205411029	2184.631349951037	0
1542	3455.024462523623	2184.6353338423	0
1543	3460.001415589519	2185.141628047475	0
1544	3460.040722567047	2185.120052774839	0
1545	3460.06191405777	2185.090644979124	0
1546	3460.03247570139	2185.140008351694	0
1547	3461.841871894822	2185.429207545812	0
1548	3461.830891070042	2185.424028499976	0
1549	3463.9115606111	2185.680131152486	0
1550	3462.615376807321	2185.384543227563	0
1551	3464.082188607745	2185.549854752046	0
1552	3463.942756512238	2185.682990555126	0
1553	3467.733322516551	2186.210427958968	0
1554	3467.795646086076	2186.214400236306	0
1555	3469.652938567646	2186.504777081702	0
1556	3467.768626554172	2186.103973237549	0
1557	3468.874703874182	2186.450927572699	0
1558	3469.667033476722	2186.507485951504	0
1559	3471.598953620528	2186.829298289282	0
1560	3471.610503616845	2186.201505545706	0
1561	3471.83446464832	2186.829860095417	0
1562	3471.592777689716	2186.829019501339	0
1563	3475.13303691504	2187.482465621859	0
1564	3475.128548460903	2187.480244131833	0
1565	3478.752583247342	2188.064864251584	0
1566	3475.463869055575	2187.419764024361	0
1567	3478.822154992119	2188.122880035521	0
1568	3478.7581936703	2188.071047288416	0
1569	3480.580699299077	2188.424108286385	0
1570	3480.575160258706	2188.42463743281	0
1571	3487.476222507365	2189.805088442667	0
1572	3480.357982166806	2188.266682829924	0
1573	3484.844326222324	2193.030572520335	0
1574	3487.563651601755	2189.820653051537	0
1575	3489.346550473826	2190.185253060371	0
1576	3489.342043615779	2190.187091350035	0
1577	3494.584266575316	2191.406492028503	0
1578	3489.385322129956	2190.18306248052	0
1579	3494.466616060196	2191.415929470644	0
1580	3494.624701182027	2191.431883283135	0
1581	3496.377465253743	2191.788623171389	0
1582	3496.386488764096	2191.788645731047	0
1583	3499.825338590091	2192.614521164125	0
1584	3496.489465348692	2191.823240266602	0
1585	3499.667263562194	2192.722516564944	0
1586	3499.882757999292	2192.621309734393	0
1587	3501.659301060652	2192.949424813373	0
1588	3501.677937763944	2192.962412976094	0
1589	3503.357120976925	2193.329879484725	0
1590	3501.214437198882	2193.010717895219	0
1591	3503.51286847364	2193.337057212545	0
1592	3503.211090205272	2193.290058920619	0
1593	3503.318677910719	2193.347522239621	0
1594	3503.379951506907	2193.334489206142	0
1595	3505.000532348362	2193.846270979938	0
1596	3505.019673657398	2193.86116691069	0
1597	3506.635114306293	2194.295906909396	0
1598	3506.661511817619	2194.302777549935	0
1599	3508.405516576639	2194.753068769453	0
1600	3505.014982729042	2193.826204413384	0
1601	3506.654695467109	2194.266128585204	0
1602	3506.660139809019	2194.262055815975	0
1603	3508.560235261562	2194.678276129344	0
1604	3508.473835741245	2194.773993496237	0
1605	3510.183572148565	2195.167966367338	0
1606	3510.1693148994	2195.164261074217	0
1607	3514.940387030828	2196.891019320081	0
1608	3508.698211350303	2194.593462093353	0
1609	3510.610589459177	2194.864690422256	0
1610	3510.648333554589	2194.86266386994	0
1611	3512.346098727929	2194.757085228601	0
1612	3512.332868486624	2194.778047481851	0
1613	3513.402447019876	2195.605948037936	0
1614	3512.326505696824	2194.77348566719	0
1615	3514.097670349493	2195.355943741554	0
1616	3513.413356125903	2195.606600456412	0
1617	3514.884520792776	2196.699386750054	0
1618	3515.003221250201	2196.907908938605	0
1619	3516.493142278249	2197.498037315114	0
1620	3516.491105530594	2197.498920604509	0
1621	3518.125949054773	2198.053558756023	0
1622	3514.902756355578	2196.70539738689	0
1623	3516.473501601372	2197.463104263291	0
1624	3516.488249513882	2197.500346236954	0
1625	3518.131068128998	2198.050680800703	0
1626	3518.128004435615	2198.053251989157	0
1627	3522.755748024324	2200.091220732103	0
1628	3522.749536447955	2200.047756706603	0
1629	3522.730436282884	2200.121317770674	0
1630	3522.755748025286	2200.091220732373	0
1631	3524.412256920685	2200.641777573401	0
1632	3523.978352055592	2200.945165914974	0
1633	3525.840300010819	2201.257492986836	0
1634	3524.41456541401	2200.648608090956	0
1635	3526.188968931697	2201.241846419636	0
1636	3526.14352960082	2201.238543758976	0
1637	3527.706381077417	2201.815591752831	0
1638	3527.631630981807	2201.924342931311	0
1639	3535.367404855627	2205.564777142799	0
1640	3527.743868136353	2201.814759254162	0
1641	3534.285424500209	2204.47456777194	0
1642	3534.274923548513	2204.465670622128	0
1643	3535.64907922009	2205.407384161068	0
1644	3535.624848324622	2205.417605932285	0
1645	3548.923783527616	2211.171735762207	0
1646	3549.001018967888	2211.168965613652	0
1647	3549.054401237217	2211.251980510491	0
1648	3534.263392117711	2204.458738042294	0
1649	3548.815019206849	2211.257324660518	0
1650	3548.920771902031	2211.201221867029	0
1651	3550.723404260447	2211.827961068865	0
1652	3550.628494949076	2211.93787630896	0
1653	3554.132681282259	2213.339399632149	0
1654	3550.728187570498	2211.833672286829	0
1655	3554.382955211539	2213.227557437551	0
1656	3554.460137065613	2213.243798829757	0
1657	3555.997062707246	2214.118083899876	0
1658	3555.998701812484	2214.115904391044	0
1659	3557.779009393944	2214.839330865763	0
1660	3555.99624473916	2214.127869981692	0
1661	3557.762484396999	2214.856164834074	0
1662	3557.779009393363	2214.839330866578	0
1663	3584.368423142289	2238.508591812151	0
1664	3584.894043577042	2238.00721531827	0
1665	3388.150767177446	2358.744442656502	0
1666	3584.376967915844	2238.501079133894	0
1667	3637.935818710484	2202.08246657658	0
1668	3637.757365025438	2202.192216770588	0
1669	3692.334890457266	2187.026163688053	0
1670	3660.692936639137	2193.653029812992	0
1671	3258.180152750263	2206.954738351317	0
1672	3354.769955694007	2229.383539362355	0
1673	4135.10437951213	2867.737014562212	0
1674	3388.135577685083	2358.762205722952	0
1675	3355.855361263803	2374.718107143926	0
1676	3692.276301626248	2187.036679490063	0
1677	3642.694732292864	2199.673817632011	0
1678	3642.765215439711	2199.652384761231	0
1679	3648.661790637117	2196.05065549938	0
1680	3648.647764996677	2196.052009467337	0
1681	3646.451197622889	2195.699133212896	0
1682	3646.422586969235	2195.7131437557	0
1683	3652.253378715055	2191.776055848215	0
1684	3652.240150348654	2191.779119188824	0
1685	3674.874680171258	2176.451986382268	0
1686	3674.841328452499	2176.460121762873	0
1687	3679.079183934567	2175.402501190917	0
1688	3679.093487093137	2175.389135171882	0
1689	3668.440548440124	2175.850634462653	0
1690	3645.543279591288	2176.147512477186	0
1691	3189.067035878166	2212.031749913785	0
1692	3679.165074288491	2175.39430653181	0
1693	3680.45237179497	2175.614845461178	0
1694	3668.507719951263	2175.844465794977	0
1695	3690.406397614892	2171.729584751466	0
1696	3690.42873012782	2171.728544490517	0
1697	3727.279047174794	2173.500191765259	0
1698	3690.396291404821	2171.731698236949	0
1699	3704.863651137549	2163.742629570345	0
1700	3705.065717708954	2163.780453640934	0
1701	3704.155094735301	2163.81810687153	0
1702	3705.838519786036	2163.678944198368	0
1703	3684.896149764704	2164.795319237271	0
1704	3684.894607651232	2164.800060462273	0
1705	3702.616770083157	2164.013999413779	0
1706	3702.59925028205	2164.017841561273	0
1707	3701.486746708651	2163.994731488292	0
1708	3701.545084624416	2163.987396075657	0
1709	2883.774485246392	2223.625128774328	0
1710	2883.698759721051	2223.623292977043	0
1711	3364.099813567625	2281.080519812525	0
1712	3363.059860908036	2280.662144814153	0
1713	3363.999807377951	2281.247264874953	0
1714	3364.227247103421	2281.650164093064	0
1715	3388.137222665611	2358.753761270985	0
1716	3364.153187166612	2281.080867119271	0
1717	3376.486250265422	2283.848107853004	0
1718	3376.960124114175	2283.891474249833	0
1719	3382.708646995115	2285.118086737052	0
1720	3376.333665455903	2283.827810654284	0
1721	3381.703829476103	2284.953372783169	0
1722	3381.753600282905	2284.969363041791	0
1723	3385.939226989215	2285.975163815421	0
1724	3386.655329373593	2286.140884200698	0
1725	3390.852298347191	2287.05559779547	0
1726	3385.893776909626	2285.962228564528	0
1727	3390.510777873537	2286.982157628953	0
1728	3390.518752571556	2286.976951639447	0
1729	3392.157220445444	2287.318701145102	0
1730	3392.070402840322	2287.270667515696	0
1731	3394.063092024227	2287.504785939831	0
1732	3392.164691459032	2287.319150349525	0
1733	3394.331767523917	2287.619570294339	0
1734	3394.065912029599	2287.506311175214	0
1735	3417.954692061568	2267.626289619034	0
1736	3417.955434999139	2267.624647575413	0
1737	3418.125860834787	2266.324184075178	0
1738	3418.322556580121	2267.478056280237	0
1739	3418.227847003671	2266.283653219642	0
1740	3418.219341504928	2266.282132226307	0
1741	3418.710207204325	2265.252881385745	0
1742	3418.703085367601	2265.254601817131	0
1743	3418.689770655146	2263.91888126596	0
1744	3418.735031473286	2265.270422809868	0
1745	3418.770260400514	2263.905537785598	0
1746	3418.689770655984	2263.918881266507	0
1747	3418.08619382431	2262.577150015882	0
1748	3418.05999809646	2262.573850413733	0
1749	3416.854936629871	2261.451195734906	0
1750	3418.30785457444	2262.630533933262	0
1751	3416.887420912805	2261.447557419204	0
1752	3416.897015242108	2261.453634780767	0
1753	3346.244947795939	2182.401896208376	0
1754	3704.878894350079	2163.735801758935	0
1755	3707.974027246871	2163.236964716484	0
1756	3727.322285290509	2173.806004859502	0
1757	3727.116855702778	2173.509124850656	0
1758	3727.13985268376	2173.509807380644	0
1759	3727.413917537656	2173.399495206987	0
1760	3708.014888435796	2163.229831366992	0
1761	3707.720549250843	2163.4803495659	0
1762	3727.410682624021	2173.477867860968	0
1763	3733.023620676843	2178.133952689685	0
1764	3706.628209899704	2163.613501918773	0
1765	3713.168892139884	2162.808317854733	0
1766	3713.242311088152	2162.793452158696	0
1767	3809.611326708575	2149.294240078147	0
1768	3809.646688976552	2149.290111616498	0
1769	3813.270987887208	2148.626952379596	0
1770	3733.025485039523	2178.16455710703	0
1771	3795.279045537864	2154.987203147019	0
1772	3795.274536388498	2154.989786585464	0
1773	3801.689775790188	2152.399843240744	0
1774	3795.216605247421	2155.040433085986	0
1775	3801.691018548025	2152.400972264345	0
1776	3801.690306945883	2152.40104887812	0
1777	3805.05282987455	2151.239318984527	0
1778	3804.94559887428	2151.255816444861	0
1779	3845.158691348125	2143.697814712846	0
1780	3805.188182274444	2151.20270466482	0
1781	3809.484392653954	2149.357939585019	0
1782	3809.531987310199	2149.343052007655	0
1783	3813.242387242547	2148.62987167698	0
1784	3813.301076281747	2148.638606705196	0
1785	3816.576499682577	2148.114437062184	0
1786	3813.239713358287	2148.631371514256	0
1787	3816.622001110039	2148.100260294054	0
1788	3816.603280415402	2148.106443382417	0
1789	3844.965653866643	2143.730809266337	0
1790	3845.056523482449	2143.71804464622	0
1791	3851.632408769954	2142.729864829615	0
